ex_date,stock_id,stock_name,previous_close,ex_reference_price,opening_reference_price,opening_auction_base,limit_up_price,limit_down_price,cash_dividend,dividend_value,stock_dividend_rate,cash_capital_increase_price,cash_capital_increase_rate,right_or_dividend,deducted_dividend_reference_price,detail_key
2017-09-06,6153,嘉聯益,21.75,21.25,,21.25,23.35,19.15,,0.5,,,,息,21.25,"6153,20170906"
2017-09-06,6579,研揚,114.0,109.73,,109.5,120.5,98.8,,4.269662,,,,息,109.73,"6579,20170906"
2017-09-07,1517,利奇,11.6,11.4,,11.4,12.5,10.3,,0.2,,,,息,11.4,"1517,20170907"
2017-09-07,2379,瑞昱,115.5,110.5,,110.5,121.5,99.5,,5.0,,,,息,110.5,"2379,20170907"
2017-09-07,2405,輔信,11.35,11.23,,11.25,12.35,10.15,,0.12,,,,息,11.23,"2405,20170907"
2017-09-07,3018,隆銘綠能,64.9,63.61,,63.6,69.9,57.3,,1.280387,,,,權,63.61,"3018,20170907"
2017-09-07,3346,麗清,78.5,75.5,,75.5,83.0,68.0,,3.0,,,,息,75.5,"3346,20170907"
2017-09-11,1808,潤隆,47.35,42.27,,42.25,46.45,38.05,,5.074871,,,,息,42.27,"1808,20170911"
2017-09-11,2542,興富發,48.05,43.05,,43.05,47.35,38.75,,5.0,,,,息,43.05,"2542,20170911"
2017-09-13,2236,百達-KY,59.4,57.43,,57.4,63.1,51.7,,1.963312,,,,息,57.43,"2236,20170913"
2017-09-14,2474,可成,335.0,325.0,,325.0,357.5,292.5,,10.0,,,,息,325.0,"2474,20170914"
2017-09-14,2823,中壽,33.2,29.72,,29.7,32.65,26.75,,3.47523,,,,權息,29.72,"2823,20170914"
2017-09-14,2867,三商壽,16.1,14.81,,14.8,16.25,13.35,,1.285781,,,,權,14.81,"2867,20170914"
2017-09-15,1714,和桐,9.63,9.3,,9.3,10.2,8.37,,0.325653,,,,權,9.3,"1714,20170915"
2017-09-15,2456,奇力新,87.0,85.06,,87.0,95.7,76.6,,1.930213,,,,權,87.0,"2456,20170915"
2017-09-18,2436,偉詮電,28.05,27.55,,27.55,30.3,24.8,,0.498757,,,,息,27.55,"2436,20170918"
2017-09-18,2471,資通,17.25,15.9,,15.9,17.45,14.35,,1.340115,,,,息,15.9,"2471,20170918"
2017-09-18,2890,永豐金,9.72,9.05,,9.05,9.95,8.15,,0.661063,,,,權息,9.05,"2890,20170918"
2017-09-20,6133,金橋,10.8,10.6,,10.6,11.65,9.54,,0.2,,,,息,10.6,"6133,20170920"
2017-09-21,2488,漢平,39.5,36.0,,36.0,39.6,32.4,,3.5,,,,息,36.0,"2488,20170921"
2017-09-22,2515,中工,6.84,6.64,,6.64,7.3,5.98,,0.194,,,,息,6.64,"2515,20170922"
2017-09-22,8105,凌巨,23.05,22.85,,22.85,25.1,20.6,,0.2,,,,息,22.85,"8105,20170922"
2017-09-27,8114,振樺電,149.0,138.31,,138.5,152.0,124.5,,10.689953,,,,權息,138.31,"8114,20170927"
2017-09-28,3017,奇鋐,27.15,25.95,,25.95,28.5,23.4,,1.2,,,,息,25.95,"3017,20170928"
2017-09-29,2358,廷鑫,18.6,17.99,,18.6,20.45,16.2,,0.602893,,,,權,18.6,"2358,20170929"
2017-09-29,2497,怡利電,28.5,28.0,,28.0,30.8,25.2,,0.5,,,,息,28.0,"2497,20170929"
2017-09-29,2609,陽明,13.15,12.87,,13.15,14.45,11.6,,0.278414,,,,權,13.15,"2609,20170929"
2017-10-05,2442,新美齊,7.48,7.45,,7.45,8.19,6.71,,0.027982,,,,權息,7.45,"2442,20171005"
